name,brand,review_title,review_description,recommended_review,verifed_purchaser,helpful_count,not_helpful_count,reviewed_at,rating,average_rating,reviews_count
The Simpsons Game - PlayStation 3,Electronic Arts,The best Simpsons game ever,"I've played this game a lot of this game, and the truth of this game is that it has good graphics, if you're with a friend can spend the game in cooperative, fully recommend this game because you play while you have so much fun. I recommend this game to fans of The Simpsons too.",yes: I recommend this product,,4,1,10 years ago,4.0,4.0385,26
Thief - Xbox One,Square Enix,Not great... but good,I played this game for about an hour or so. their are some ups and downs. The Things that i really enjoyed was how they incorporated the use of shadows. So I thought that was very cool. The game play can be a bit stiff but it can get very intense at times as well. It feels the creators of this game did not put much effort into this game. The sounds are ok. And I'm not really feeling any emotion of the characters. And the running and the jumping is only one button... i like to control everything on a character especially a first person game. the guards all look the same. the fighting is quite lame. it literally makes you to just use your bow. and the knock out is simply a hit to the head... every single time. IT gets very boring and repetitive. But it makes you want to keep playing because the story is actually quite interesting.,No: I don’t recommend this product,,0,0,7 years ago,3.0,3.52,125
Thief - Xbox One,Square Enix,Terrible,"As a huge fan of the original Thief game I am sorely disappointed by this sequel. Terribad x10. The most boring pointless game I have ever played. I cannot even bring myself to play it for the achievements. It is that bad.

STAY AWAY!!!!",No: I don’t recommend this product,,0,0,7 years ago,1.0,3.52,125
Thief - Xbox One,Square Enix,Fun Game,"When i read some of the reviews before buying thief i was a bit skeptical, but i have to say i like playing it a lot. Its a fun game to play and waste some time on. There are some things that are a bit disappointing, but overall a good game.",yes: I recommend this product,,0,0,7 years ago,4.0,3.52,125
Thief - Xbox One,Square Enix,"Plays awful, bad story line, don't get it","Most things about it are bad, I definitely recommend to go watch the full ign review of this game because everything in that video is what I'll be saying, it's just easier. Trust me, watch it",No: I don’t recommend this product,,0,1,7 years ago,2.0,3.52,125
Thief - Xbox One,Square Enix,I Have Waited for a Game Like This for a Long Time,"I honestly fell in love with this game as soon as I started playing it. Thief is one of the best games I have ever played because I have also loved stealthy parts in video games and when I play online against other people in first person shooters, I was always the stealthy/tactical player. The story-line and gameplay for this game is just superb. Graphics are amazing and so it the sound quality. Just love the stealthy aspect about the game going around, hiding in the shadows, using my blackjack, shooting my bow, and most importantly... stealing haha. A game like Thief is so rare now these days. A game that requires strategy, patience, maturity, intelligence, and most importantly..... stealth skills. People need to stop hating on this game just because it's not your typical Call of Duty or Battlefield. This game is so underrated and deserves a lot more positive attention.",yes: I recommend this product,,1,0,7 years ago,5.0,3.52,125
Thief - Xbox One,Square Enix,Not as good as I had hoped.,I was really excited for this game before it came out. But quickly realized it wasn't what I expected and I got bored fast. All the game is about is being sneaky and trying to avoid combat. Let me tell you this gets old quick. I'm on chapter 5 and I can't sit down and play this game for hours on in because it's the same thing almost always. Sneak and steal sneak and knock a guy out rinse and repeat. The dialogue isn't that great either. One good thing I can say about this game is the environment looks pretty cool and some of the music during some scenarios are fitting. The game isn't terrible but it's far from great. It's good for 1 play through but nothing more. I give it a 7/10.,No: I don’t recommend this product,,0,0,7 years ago,4.0,3.52,125
Thief - Xbox One,Square Enix,Done right.,"Thief by Square Enix/Edios Montreal is once again doing it right. This game has a lasting appeal. I knew I would want to try Thief since I played Tomb Raider by the same people. I love the graphics, sound of the city and the massive map. You can go anywhere on the map and play the objectives as you see best. You have three options on every objective to either be a ghost, opportunist, or a predator. With completing the objective you are rewarded if you meet the assignments according to what option you have choose. The game tracks your actions to how you react with the surrounding environment thus it determines which option (ghost, opportunist, or predator) you have chosen to become. The sounds of the city are as real as you could imagine. There are so many ways to play this game and so many decisions to make as you make your way through the city trying to steal everything you can. It is in first person, I normally do not like that, but I do enjoy it with this game. Thief is absolutely a game to add to the Xbox One vault in your home.",yes: I recommend this product,,0,0,7 years ago,4.0,3.52,125
Thief - Xbox One,Square Enix,Destroying a series,"I had high hopes when Eidos Montreal said they were making this game I had high hopes this is the company that did Deus Ex: Human Evolution which was a beautiful game. There are some minor problems with this which I can deal with but when you add them up it starts to feel like they just didn't care about the franchise that they were making. (1) The voice acting in the cutscenes was average but when half of the times the lips and the voice move off key and it looks like a English dubbed Chinese movie. (2) The characters in the story are so boring they have no appeal to the story and they are very forgetful. (3) the load point between parts of the city were stupid crawling in between boxes and lifting a log at the end was to generic they could of changed up the animation to different parts. P.s also I've only ever had motion sickness once in gears of war franchise when you run, and this game was making me sick I had to play in 1 hour runs. did this happen to anyone else? I would recommend maybe a rent but don't buy this and you won't be disappointed.",No: I don’t recommend this product,,0,1,7 years ago,2.0,3.52,125
Thief - Xbox One,Square Enix,SUCKS,This game is boring and it flat out SUCKS not what i expected at alll DONT BUY THIS GAME AT ALL!!!!!!,No: I don’t recommend this product,,0,2,7 years ago,1.0,3.52,125
Thief - Xbox One,Square Enix,Best Game In A While,"The storyline in this game is really intriguing. The gameplay and combat is incredibly fluid. The only problem I've had is that some of the cutscenes have been kind of skippy, and the graphics are acceptable but not fantastic. Unlike some other stealth games (ahem, assassin's creed) it is not impossible to use stealth successfully not necessarily all the time but as a useful strategy in certain spots. I was excited for this reboot, and it has certainly not been a disappointment. We'll worth the money.",yes: I recommend this product,,10,3,7 years ago,5.0,3.52,125
RICO - Nintendo Switch,U&I Entertainment,Everything I hoped for!,This game lives up to its promises and provides entertaining coop with endless replayability!,yes: I recommend this product,,4,2,2 years ago,5.0,4.5,4
Thief - Xbox One,Square Enix,Waste Of Time And $ $ $,please do not buy this game ... i wish i had bought a physical copy so i could sell it on ebay and at least get some of my money back. solo boring you spend the whole time crouched down stealing the same stuff over and over again game is fun for about the first 30 min then your just waiting for something new to happen but it never does ... this is the first review I've ever left on anything its usually something i do not do but i feel the need to warn everyone else i do not understand how this game got any positive reviews at all its mind boggling,No: I don’t recommend this product,,0,3,7 years ago,1.0,3.52,125
